Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line
10/04/2014,Michigan,,,,,,,,,Rutgers,,,,,,,,,V,
10/04/2014,Michigan State,,,,,,,,,Nebraska,,,,,,,,,H,
10/04/2014,Middle Tennessee,,,,,,,,,Southern Miss,,,,,,,,,H,
10/04/2014,Mississippi,,,,,,,,,Alabama,,,,,,,,,H,
10/04/2014,Mississippi State,,,,,,,,,Texas A+M,,,,,,,,,H,
10/04/2014,Navy,,,,,,,,,Air Force,,,,,,,,,V,
10/04/2014,Nebraska,,,,,,,,,Michigan State,,,,,,,,,V,
10/04/2014,Nevada-Las Vegas,,,,,,,,,San Jose State,,,,,,,,,V,
10/04/2014,Nevada-Reno,,,,,,,,,Boise State,,,,,,,,,H,
10/04/2014,New Mexico,,,,,,,,,Texas-San Antonio,,,,,,,,,V,
10/04/2014,New Mexico State,,,,,,,,,Georgia Southern,,,,,,,,,H,
10/04/2014,No Carolina State,,,,,,,,,Clemson,,,,,,,,,V,
10/04/2014,North Carolina,,,,,,,,,Virginia Tech,,,,,,,,,H,
10/04/2014,North Texas,,,,,,,,,Indiana,,,,,,,,,V,
10/04/2014,Northern Illinois,,,,,,,,,Kent State,,,,,,,,,H,
10/04/2014,Northwestern,,,,,,,,,Wisconsin,,,,,,,,,H,
10/04/2014,Notre Dame,,,,,,,,,Stanford,,,,,,,,,H,
10/04/2014,Ohio,,,,,,,,,Central Michigan,,,,,,,,,V,
10/04/2014,Ohio State,,,,,,,,,Maryland,,,,,,,,,V,
10/04/2014,Oklahoma,,,,,,,,,Texas Christian,,,,,,,,,V,
10/04/2014,Oklahoma State,,,,,,,,,Iowa State,,,,,,,,,H,
10/04/2014,Old Dominion,,,,,,,,,Marshall,,,,,,,,,H,
10/04/2014,Oregon State,,,,,,,,,Colorado,,,,,,,,,V,
10/04/2014,Pittsburgh,,,,,,,,,Virginia,,,,,,,,,V,
10/04/2014,Purdue,,,,,,,,,Illinois,,,,,,,,,V,
10/04/2014,Rice,,,,,,,,,Hawaii,,,,,,,,,H,
10/04/2014,Rutgers,,,,,,,,,Michigan,,,,,,,,,H,
10/04/2014,S-M-U,,,,,,,,,East Carolina,,,,,,,,,V,
10/04/2014,San Jose State,,,,,,,,,Nevada-Las Vegas,,,,,,,,,H,
10/04/2014,South Alabama,,,,,,,,,Appalachian State,,,,,,,,,V,
10/04/2014,South Carolina,,,,,,,,,Kentucky,,,,,,,,,V,
10/04/2014,Southern Cal,,,,,,,,,Arizona State,,,,,,,,,H,
10/04/2014,Southern Miss,,,,,,,,,Middle Tennessee,,,,,,,,,V,
10/04/2014,Stanford,,,,,,,,,Notre Dame,,,,,,,,,V,
10/04/2014,Tennessee,,,,,,,,,Florida,,,,,,,,,H,
10/04/2014,Texas,,,,,,,,,Baylor,,,,,,,,,H,
10/04/2014,Texas A+M,,,,,,,,,Mississippi State,,,,,,,,,V,
10/04/2014,Texas Christian,,,,,,,,,Oklahoma,,,,,,,,,H,
10/04/2014,Texas State,,,,,,,,,Idaho,,,,,,,,,H,
10/04/2014,Texas Tech,,,,,,,,,Kansas State,,,,,,,,,V,
10/04/2014,Texas-San Antonio,,,,,,,,,New Mexico,,,,,,,,,H,
10/04/2014,Toledo,,,,,,,,,Western Michigan,,,,,,,,,V,
10/04/2014,Tulsa,,,,,,,,,Colorado State,,,,,,,,,V,
10/04/2014,U-A-B,,,,,,,,,Western Kentucky,,,,,,,,,V,
10/04/2014,U.C.L.A.,,,,,,,,,Utah,,,,,,,,,H,
10/04/2014,UL-Lafayette,,,,,,,,,Georgia State,,,,,,,,,H,
10/04/2014,UL-Monroe,,,,,,,,,Arkansas State,,,,,,,,,V,
10/04/2014,UTEP,,,,,,,,,Louisiana Tech,,,,,,,,,V,
10/04/2014,Utah,,,,,,,,,U.C.L.A.,,,,,,,,,V,
10/04/2014,Vanderbilt,,,,,,,,,Georgia,,,,,,,,,V,
10/04/2014,Virginia,,,,,,,,,Pittsburgh,,,,,,,,,H,
10/04/2014,Virginia Tech,,,,,,,,,North Carolina,,,,,,,,,V,
10/04/2014,Wake Forest,,,,,,,,,Florida State,,,,,,,,,V,
10/04/2014,Washington State,,,,,,,,,California,,,,,,,,,H,
10/04/2014,West Virginia,,,,,,,,,Kansas,,,,,,,,,H,
10/04/2014,Western Kentucky,,,,,,,,,U-A-B,,,,,,,,,H,
10/04/2014,Western Michigan,,,,,,,,,Toledo,,,,,,,,,H,
10/04/2014,Wisconsin,,,,,,,,,Northwestern,,,,,,,,,V,
10/09/2014,Brigham Young,,,,,,,,,U-C-F,,,,,,,,,V,
10/09/2014,U-C-F,,,,,,,,,Brigham Young,,,,,,,,,H,
10/10/2014,Fresno State,,,,,,,,,Nevada-Las Vegas,,,,,,,,,V,
10/10/2014,Nevada-Las Vegas,,,,,,,,,Fresno State,,,,,,,,,H,
10/10/2014,New Mexico,,,,,,,,,San Diego State,,,,,,,,,H,
10/10/2014,San Diego State,,,,,,,,,New Mexico,,,,,,,,,V,
10/10/2014,Stanford,,,,,,,,,Washington State,,,,,,,,,H,
10/10/2014,Washington State,,,,,,,,,Stanford,,,,,,,,,V,
10/11/2014,Air Force,,,,,,,,,Utah State,,,,,,,,,V,
10/11/2014,Akron,,,,,,,,,Miami-Ohio,,,,,,,,,H,
10/11/2014,Alabama,,,,,,,,,Arkansas,,,,,,,,,V,
10/11/2014,Appalachian State,,,,,,,,,Liberty,,,,,,,,,H,
10/11/2014,Arizona,,,,,,,,,Southern Cal,,,,,,,,,H,
10/11/2014,Arkansas,,,,,,,,,Alabama,,,,,,,,,H,
10/11/2014,Arkansas State,,,,,,,,,Georgia State,,,,,,,,,V,
10/11/2014,Army,,,,,,,,,Rice,,,,,,,,,H,
10/11/2014,Auburn,,,,,,,,,Mississippi State,,,,,,,,,V,
10/11/2014,Ball State,,,,,,,,,Western Michigan,,,,,,,,,H,
10/11/2014,Baylor,,,,,,,,,Texas Christian,,,,,,,,,H,
10/11/2014,Boston College,,,,,,,,,No Carolina State,,,,,,,,,V,
10/11/2014,Bowling Green,,,,,,,,,Ohio,,,,,,,,,V,
10/11/2014,Buffalo,,,,,,,,,Eastern Michigan,,,,,,,,,V,
10/11/2014,California,,,,,,,,,Washington,,,,,,,,,H,
10/11/2014,Central Michigan,,,,,,,,,Northern Illinois,,,,,,,,,V,
10/11/2014,Cincinnati,,,,,,,,,Miami-Florida,,,,,,,,,V,
10/11/2014,Clemson,,,,,,,,,Louisville,,,,,,,,,H,
10/11/2014,Colorado State,,,,,,,,,Nevada-Reno,,,,,,,,,V,
10/11/2014,Connecticut,,,,,,,,,Tulane,,,,,,,,,V,
10/11/2014,Duke,,,,,,,,,Georgia Tech,,,,,,,,,V,
10/11/2014,East Carolina,,,,,,,,,South Florida,,,,,,,,,V,
10/11/2014,Eastern Michigan,,,,,,,,,Buffalo,,,,,,,,,H,
10/11/2014,Florida,,,,,,,,,Louisiana State,,,,,,,,,H,
10/11/2014,Florida Intl,,,,,,,,,Texas-San Antonio,,,,,,,,,V,
10/11/2014,Florida State,,,,,,,,,Syracuse,,,,,,,,,V,
10/11/2014,Georgia,,,,,,,,,Missouri,,,,,,,,,V,
10/11/2014,Georgia Southern,,,,,,,,,Idaho,,,,,,,,,H,
10/11/2014,Georgia State,,,,,,,,,Arkansas State,,,,,,,,,H,
10/11/2014,Georgia Tech,,,,,,,,,Duke,,,,,,,,,H,
10/11/2014,Hawaii,,,,,,,,,Wyoming,,,,,,,,,H,
10/11/2014,Houston,,,,,,,,,Memphis,,,,,,,,,V,
10/11/2014,Idaho,,,,,,,,,Georgia Southern,,,,,,,,,V,
10/11/2014,Illinois,,,,,,,,,Wisconsin,,,,,,,,,V,
10/11/2014,Indiana,,,,,,,,,Iowa,,,,,,,,,V,
10/11/2014,Iowa,,,,,,,,,Indiana,,,,,,,,,H,
10/11/2014,Iowa State,,,,,,,,,Toledo,,,,,,,,,H,
10/11/2014,Kansas,,,,,,,,,Oklahoma State,,,,,,,,,H,
10/11/2014,Kent State,,,,,,,,,Massachusetts,,,,,,,,,H,
10/11/2014,Kentucky,,,,,,,,,UL-Monroe,,,,,,,,,H,
10/11/2014,Louisiana State,,,,,,,,,Florida,,,,,,,,,V,
10/11/2014,Louisville,,,,,,,,,Clemson,,,,,,,,,V,
10/11/2014,Marshall,,,,,,,,,Middle Tennessee,,,,,,,,,H,
10/11/2014,Massachusetts,,,,,,,,,Kent State,,,,,,,,,V,
10/11/2014,Memphis,,,,,,,,,Houston,,,,,,,,,H,
10/11/2014,Miami-Florida,,,,,,,,,Cincinnati,,,,,,,,,H,
10/11/2014,Miami-Ohio,,,,,,,,,Akron,,,,,,,,,V,
10/11/2014,Michigan,,,,,,,,,Penn State,,,,,,,,,H,
10/11/2014,Michigan State,,,,,,,,,Purdue,,,,,,,,,V,
10/11/2014,Middle Tennessee,,,,,,,,,Marshall,,,,,,,,,V,
10/11/2014,Minnesota,,,,,,,,,Northwestern,,,,,,,,,H,
10/11/2014,Mississippi,,,,,,,,,Texas A+M,,,,,,,,,V,
10/11/2014,Mississippi State,,,,,,,,,Auburn,,,,,,,,,H,
10/11/2014,Missouri,,,,,,,,,Georgia,,,,,,,,,H,
10/11/2014,Navy,,,,,,,,,Virginia Military,,,,,,,,,H,
10/11/2014,Nevada-Reno,,,,,,,,,Colorado State,,,,,,,,,H,
10/11/2014,New Mexico State,,,,,,,,,Troy,,,,,,,,,V,
10/11/2014,No Carolina State,,,,,,,,,Boston College,,,,,,,,,H,
10/11/2014,North Carolina,,,,,,,,,Notre Dame,,,,,,,,,V,
10/11/2014,North Texas,,,,,,,,,U-A-B,,,,,,,,,V,
10/11/2014,Northern Illinois,,,,,,,,,Central Michigan,,,,,,,,,H,
10/11/2014,Northwestern,,,,,,,,,Minnesota,,,,,,,,,V,
10/11/2014,Notre Dame,,,,,,,,,North Carolina,,,,,,,,,H,
10/11/2014,Ohio,,,,,,,,,Bowling Green,,,,,,,,,H,
10/11/2014,Oklahoma,,,,,,,,,Texas,,,,,,,,,N,
10/11/2014,Oklahoma State,,,,,,,,,Kansas,,,,,,,,,V,
10/11/2014,Old Dominion,,,,,,,,,UTEP,,,,,,,,,V,
10/11/2014,Oregon,,,,,,,,,U.C.L.A.,,,,,,,,,V,
10/11/2014,Penn State,,,,,,,,,Michigan,,,,,,,,,V,
10/11/2014,Purdue,,,,,,,,,Michigan State,,,,,,,,,H,
10/11/2014,Rice,,,,,,,,,Army,,,,,,,,,V,
10/11/2014,South Florida,,,,,,,,,East Carolina,,,,,,,,,H,
10/11/2014,Southern Cal,,,,,,,,,Arizona,,,,,,,,,V,
10/11/2014,Syracuse,,,,,,,,,Florida State,,,,,,,,,H,
10/11/2014,Temple,,,,,,,,,Tulsa,,,,,,,,,H,
10/11/2014,Tennessee,,,,,,,,,Chattanooga,,,,,,,,,H,
10/11/2014,Texas,,,,,,,,,Oklahoma,,,,,,,,,N,
10/11/2014,Texas A+M,,,,,,,,,Mississippi,,,,,,,,,H,
10/11/2014,Texas Christian,,,,,,,,,Baylor,,,,,,,,,V,
10/11/2014,Texas Tech,,,,,,,,,West Virginia,,,,,,,,,H,
10/11/2014,Texas-San Antonio,,,,,,,,,Florida Intl,,,,,,,,,H,
10/11/2014,Toledo,,,,,,,,,Iowa State,,,,,,,,,V,
10/11/2014,Troy,,,,,,,,,New Mexico State,,,,,,,,,H,
10/11/2014,Tulane,,,,,,,,,Connecticut,,,,,,,,,H,
10/11/2014,Tulsa,,,,,,,,,Temple,,,,,,,,,V,
10/11/2014,U-A-B,,,,,,,,,North Texas,,,,,,,,,H,
10/11/2014,U.C.L.A.,,,,,,,,,Oregon,,,,,,,,,H,
10/11/2014,UL-Monroe,,,,,,,,,Kentucky,,,,,,,,,V,
10/11/2014,UTEP,,,,,,,,,Old Dominion,,,,,,,,,H,
10/11/2014,Utah State,,,,,,,,,Air Force,,,,,,,,,H,
10/11/2014,Vanderbilt,,,,,,,,,Charleston Southern,,,,,,,,,H,
10/11/2014,Washington,,,,,,,,,California,,,,,,,,,V,
10/11/2014,West Virginia,,,,,,,,,Texas Tech,,,,,,,,,V,
10/11/2014,Western Michigan,,,,,,,,,Ball State,,,,,,,,,V,
10/11/2014,Wisconsin,,,,,,,,,Illinois,,,,,,,,,H,
10/11/2014,Wyoming,,,,,,,,,Hawaii,,,,,,,,,V,
10/14/2014,Texas State,,,,,,,,,UL-Lafayette,,,,,,,,,H,
10/14/2014,UL-Lafayette,,,,,,,,,Texas State,,,,,,,,,V,
10/16/2014,Oregon State,,,,,,,,,Utah,,,,,,,,,H,
10/16/2014,Pittsburgh,,,,,,,,,Virginia Tech,,,,,,,,,H,
10/16/2014,Utah,,,,,,,,,Oregon State,,,,,,,,,V,
10/16/2014,Virginia Tech,,,,,,,,,Pittsburgh,,,,,,,,,V,
10/17/2014,Boise State,,,,,,,,,Fresno State,,,,,,,,,H,
10/17/2014,Fresno State,,,,,,,,,Boise State,,,,,,,,,V,
10/17/2014,Houston,,,,,,,,,Temple,,,,,,,,,H,
10/17/2014,Temple,,,,,,,,,Houston,,,,,,,,,V,
10/18/2014,Air Force,,,,,,,,,New Mexico,,,,,,,,,H,
10/18/2014,Akron,,,,,,,,,Ohio,,,,,,,,,V,
10/18/2014,Alabama,,,,,,,,,Texas A+M,,,,,,,,,H,
10/18/2014,Appalachian State,,,,,,,,,Troy,,,,,,,,,V,
10/18/2014,Arizona State,,,,,,,,,Stanford,,,,,,,,,H,
10/18/2014,Arkansas,,,,,,,,,Georgia,,,,,,,,,N,
10/18/2014,Army,,,,,,,,,Kent State,,,,,,,,,V,
10/18/2014,Ball State,,,,,,,,,Central Michigan,,,,,,,,,V,
10/18/2014,Baylor,,,,,,,,,West Virginia,,,,,,,,,V,
10/18/2014,Boston College,,,,,,,,,Clemson,,,,,,,,,H,
10/18/2014,Bowling Green,,,,,,,,,Western Michigan,,,,,,,,,H,
10/18/2014,Brigham Young,,,,,,,,,Nevada-Reno,,,,,,,,,H,
10/18/2014,California,,,,,,,,,U.C.L.A.,,,,,,,,,H,
10/18/2014,Central Michigan,,,,,,,,,Ball State,,,,,,,,,H,
10/18/2014,Cincinnati,,,,,,,,,S-M-U,,,,,,,,,V,
10/18/2014,Clemson,,,,,,,,,Boston College,,,,,,,,,V,
10/18/2014,Colorado,,,,,,,,,Southern Cal,,,,,,,,,V,
10/18/2014,Colorado State,,,,,,,,,Utah State,,,,,,,,,H,
10/18/2014,Duke,,,,,,,,,Virginia,,,,,,,,,H,
10/18/2014,Eastern Michigan,,,,,,,,,Massachusetts,,,,,,,,,V,
10/18/2014,Florida,,,,,,,,,Missouri,,,,,,,,,H,
10/18/2014,Florida Atlantic,,,,,,,,,Western Kentucky,,,,,,,,,H,
10/18/2014,Florida Intl,,,,,,,,,Marshall,,,,,,,,,H,
10/18/2014,Florida State,,,,,,,,,Notre Dame,,,,,,,,,H,
10/18/2014,Georgia,,,,,,,,,Arkansas,,,,,,,,,N,
10/18/2014,Georgia State,,,,,,,,,South Alabama,,,,,,,,,V,
10/18/2014,Georgia Tech,,,,,,,,,North Carolina,,,,,,,,,V,
10/18/2014,Hawaii,,,,,,,,,San Diego State,,,,,,,,,V,
10/18/2014,Idaho,,,,,,,,,New Mexico State,,,,,,,,,H,
10/18/2014,Indiana,,,,,,,,,Michigan State,,,,,,,,,H,
10/18/2014,Iowa,,,,,,,,,Maryland,,,,,,,,,V,
10/18/2014,Iowa State,,,,,,,,,Texas,,,,,,,,,V,
10/18/2014,Kansas,,,,,,,,,Texas Tech,,,,,,,,,V,
10/18/2014,Kansas State,,,,,,,,,Oklahoma,,,,,,,,,V,
10/18/2014,Kent State,,,,,,,,,Army,,,,,,,,,H,
10/18/2014,Kentucky,,,,,,,,,Louisiana State,,,,,,,,,V,
10/18/2014,Louisiana State,,,,,,,,,Kentucky,,,,,,,,,H,
10/18/2014,Louisiana Tech,,,,,,,,,Texas-San Antonio,,,,,,,,,H,
10/18/2014,Louisville,,,,,,,,,No Carolina State,,,,,,,,,H,
10/18/2014,Marshall,,,,,,,,,Florida Intl,,,,,,,,,V,
10/18/2014,Maryland,,,,,,,,,Iowa,,,,,,,,,H,
10/18/2014,Massachusetts,,,,,,,,,Eastern Michigan,,,,,,,,,H,
10/18/2014,Miami-Ohio,,,,,,,,,Northern Illinois,,,,,,,,,V,
10/18/2014,Michigan State,,,,,,,,,Indiana,,,,,,,,,V,
10/18/2014,Middle Tennessee,,,,,,,,,U-A-B,,,,,,,,,H,
10/18/2014,Minnesota,,,,,,,,,Purdue,,,,,,,,,H,
10/18/2014,Mississippi,,,,,,,,,Tennessee,,,,,,,,,H,
10/18/2014,Missouri,,,,,,,,,Florida,,,,,,,,,V,
10/18/2014,Nebraska,,,,,,,,,Northwestern,,,,,,,,,V,
10/18/2014,Nevada-Reno,,,,,,,,,Brigham Young,,,,,,,,,V,
10/18/2014,New Mexico,,,,,,,,,Air Force,,,,,,,,,V,
10/18/2014,New Mexico State,,,,,,,,,Idaho,,,,,,,,,V,
10/18/2014,No Carolina State,,,,,,,,,Louisville,,,,,,,,,V,
10/18/2014,North Carolina,,,,,,,,,Georgia Tech,,,,,,,,,H,
10/18/2014,North Texas,,,,,,,,,Southern Miss,,,,,,,,,H,
10/18/2014,Northern Illinois,,,,,,,,,Miami-Ohio,,,,,,,,,H,
10/18/2014,Northwestern,,,,,,,,,Nebraska,,,,,,,,,H,
10/18/2014,Notre Dame,,,,,,,,,Florida State,,,,,,,,,V,
10/18/2014,Ohio,,,,,,,,,Akron,,,,,,,,,H,
10/18/2014,Ohio State,,,,,,,,,Rutgers,,,,,,,,,H,
10/18/2014,Oklahoma,,,,,,,,,Kansas State,,,,,,,,,H,
10/18/2014,Oklahoma State,,,,,,,,,Texas Christian,,,,,,,,,V,
10/18/2014,Oregon,,,,,,,,,Washington,,,,,,,,,H,
10/18/2014,Purdue,,,,,,,,,Minnesota,,,,,,,,,V,
10/18/2014,Rutgers,,,,,,,,,Ohio State,,,,,,,,,V,
10/18/2014,S-M-U,,,,,,,,,Cincinnati,,,,,,,,,H,
10/18/2014,San Diego State,,,,,,,,,Hawaii,,,,,,,,,H,
10/18/2014,San Jose State,,,,,,,,,Wyoming,,,,,,,,,V,
10/18/2014,South Alabama,,,,,,,,,Georgia State,,,,,,,,,H,
10/18/2014,South Carolina,,,,,,,,,Furman,,,,,,,,,H,
10/18/2014,South Florida,,,,,,,,,Tulsa,,,,,,,,,V,
10/18/2014,Southern Cal,,,,,,,,,Colorado,,,,,,,,,H,
10/18/2014,Southern Miss,,,,,,,,,North Texas,,,,,,,,,V,
10/18/2014,Stanford,,,,,,,,,Arizona State,,,,,,,,,V,
10/18/2014,Syracuse,,,,,,,,,Wake Forest,,,,,,,,,V,
10/18/2014,Tennessee,,,,,,,,,Mississippi,,,,,,,,,V,
10/18/2014,Texas,,,,,,,,,Iowa State,,,,,,,,,H,
10/18/2014,Texas A+M,,,,,,,,,Alabama,,,,,,,,,V,
10/18/2014,Texas Christian,,,,,,,,,Oklahoma State,,,,,,,,,H,
10/18/2014,Texas Tech,,,,,,,,,Kansas,,,,,,,,,H,
10/18/2014,Texas-San Antonio,,,,,,,,,Louisiana Tech,,,,,,,,,V,
10/18/2014,Troy,,,,,,,,,Appalachian State,,,,,,,,,H,
10/18/2014,Tulane,,,,,,,,,U-C-F,,,,,,,,,V,
10/18/2014,Tulsa,,,,,,,,,South Florida,,,,,,,,,H,
10/18/2014,U-A-B,,,,,,,,,Middle Tennessee,,,,,,,,,V,
10/18/2014,U-C-F,,,,,,,,,Tulane,,,,,,,,,H,
10/18/2014,U.C.L.A.,,,,,,,,,California,,,,,,,,,V,
10/18/2014,Utah State,,,,,,,,,Colorado State,,,,,,,,,V,
10/18/2014,Virginia,,,,,,,,,Duke,,,,,,,,,V,
10/18/2014,Wake Forest,,,,,,,,,Syracuse,,,,,,,,,H,
10/18/2014,Washington,,,,,,,,,Oregon,,,,,,,,,V,
10/18/2014,West Virginia,,,,,,,,,Baylor,,,,,,,,,H,
10/18/2014,Western Kentucky,,,,,,,,,Florida Atlantic,,,,,,,,,V,
10/18/2014,Western Michigan,,,,,,,,,Bowling Green,,,,,,,,,V,
10/18/2014,Wyoming,,,,,,,,,San Jose State,,,,,,,,,H,
10/21/2014,Arkansas State,,,,,,,,,UL-Lafayette,,,,,,,,,V,
10/21/2014,UL-Lafayette,,,,,,,,,Arkansas State,,,,,,,,,H,
10/23/2014,Connecticut,,,,,,,,,East Carolina,,,,,,,,,V,
10/23/2014,East Carolina,,,,,,,,,Connecticut,,,,,,,,,H,
10/23/2014,Miami-Florida,,,,,,,,,Virginia Tech,,,,,,,,,V,
10/23/2014,Virginia Tech,,,,,,,,,Miami-Florida,,,,,,,,,H,
10/24/2014,Boise State,,,,,,,,,Brigham Young,,,,,,,,,H,
10/24/2014,Brigham Young,,,,,,,,,Boise State,,,,,,,,,V,
10/24/2014,California,,,,,,,,,Oregon,,,,,,,,,N,
10/24/2014,Cincinnati,,,,,,,,,South Florida,,,,,,,,,H,
10/24/2014,Oregon,,,,,,,,,California,,,,,,,,,N,
10/24/2014,South Alabama,,,,,,,,,Troy,,,,,,,,,H,
10/24/2014,South Florida,,,,,,,,,Cincinnati,,,,,,,,,V,
10/24/2014,Troy,,,,,,,,,South Alabama,,,,,,,,,V,
10/25/2014,Akron,,,,,,,,,Ball State,,,,,,,,,V,
10/25/2014,Alabama,,,,,,,,,Tennessee,,,,,,,,,V,
10/25/2014,Arizona,,,,,,,,,Washington State,,,,,,,,,V,
10/25/2014,Arizona State,,,,,,,,,Washington,,,,,,,,,V,
10/25/2014,Arkansas,,,,,,,,,U-A-B,,,,,,,,,H,
10/25/2014,Auburn,,,,,,,,,South Carolina,,,,,,,,,H,
10/25/2014,Ball State,,,,,,,,,Akron,,,,,,,,,H,
10/25/2014,Boston College,,,,,,,,,Wake Forest,,,,,,,,,V,
10/25/2014,Buffalo,,,,,,,,,Central Michigan,,,,,,,,,H,
10/25/2014,Central Michigan,,,,,,,,,Buffalo,,,,,,,,,V,
10/25/2014,Clemson,,,,,,,,,Syracuse,,,,,,,,,H,
10/25/2014,Colorado,,,,,,,,,U.C.L.A.,,,,,,,,,H,
10/25/2014,Colorado State,,,,,,,,,Wyoming,,,,,,,,,H,
10/25/2014,Eastern Michigan,,,,,,,,,Northern Illinois,,,,,,,,,H,
10/25/2014,Florida Atlantic,,,,,,,,,Marshall,,,,,,,,,V,
10/25/2014,Georgia Southern,,,,,,,,,Georgia State,,,,,,,,,V,
10/25/2014,Georgia State,,,,,,,,,Georgia Southern,,,,,,,,,H,
10/25/2014,Georgia Tech,,,,,,,,,Pittsburgh,,,,,,,,,V,
10/25/2014,Hawaii,,,,,,,,,Nevada-Reno,,,,,,,,,H,
10/25/2014,Illinois,,,,,,,,,Minnesota,,,,,,,,,H,
10/25/2014,Kansas State,,,,,,,,,Texas,,,,,,,,,H,
10/25/2014,Kent State,,,,,,,,,Miami-Ohio,,,,,,,,,V,
10/25/2014,Kentucky,,,,,,,,,Mississippi State,,,,,,,,,H,
10/25/2014,Louisiana State,,,,,,,,,Mississippi,,,,,,,,,H,
10/25/2014,Louisiana Tech,,,,,,,,,Southern Miss,,,,,,,,,V,
10/25/2014,Marshall,,,,,,,,,Florida Atlantic,,,,,,,,,H,
10/25/2014,Maryland,,,,,,,,,Wisconsin,,,,,,,,,V,
10/25/2014,Massachusetts,,,,,,,,,Toledo,,,,,,,,,V,
10/25/2014,Memphis,,,,,,,,,S-M-U,,,,,,,,,V,
10/25/2014,Miami-Ohio,,,,,,,,,Kent State,,,,,,,,,H,
10/25/2014,Michigan,,,,,,,,,Michigan State,,,,,,,,,V,
10/25/2014,Michigan State,,,,,,,,,Michigan,,,,,,,,,H,
10/25/2014,Minnesota,,,,,,,,,Illinois,,,,,,,,,V,
10/25/2014,Mississippi,,,,,,,,,Louisiana State,,,,,,,,,V,
10/25/2014,Mississippi State,,,,,,,,,Kentucky,,,,,,,,,V,
10/25/2014,Missouri,,,,,,,,,Vanderbilt,,,,,,,,,H,
10/25/2014,Navy,,,,,,,,,San Jose State,,,,,,,,,H,
10/25/2014,Nebraska,,,,,,,,,Rutgers,,,,,,,,,H,
10/25/2014,Nevada-Las Vegas,,,,,,,,,Utah State,,,,,,,,,V,
10/25/2014,Nevada-Reno,,,,,,,,,Hawaii,,,,,,,,,V,
10/25/2014,North Carolina,,,,,,,,,Virginia,,,,,,,,,V,
10/25/2014,North Texas,,,,,,,,,Rice,,,,,,,,,V,
10/25/2014,Northern Illinois,,,,,,,,,Eastern Michigan,,,,,,,,,V,
10/25/2014,Ohio,,,,,,,,,Western Michigan,,,,,,,,,V,
10/25/2014,Ohio State,,,,,,,,,Penn State,,,,,,,,,V,
10/25/2014,Oklahoma State,,,,,,,,,West Virginia,,,,,,,,,H,
10/25/2014,Old Dominion,,,,,,,,,Western Kentucky,,,,,,,,,V,
10/25/2014,Oregon State,,,,,,,,,Stanford,,,,,,,,,V,
10/25/2014,Penn State,,,,,,,,,Ohio State,,,,,,,,,H,
10/25/2014,Pittsburgh,,,,,,,,,Georgia Tech,,,,,,,,,H,
10/25/2014,Rice,,,,,,,,,North Texas,,,,,,,,,H,
10/25/2014,Rutgers,,,,,,,,,Nebraska,,,,,,,,,V,
10/25/2014,S-M-U,,,,,,,,,Memphis,,,,,,,,,H,
10/25/2014,San Jose State,,,,,,,,,Navy,,,,,,,,,V,
10/25/2014,South Carolina,,,,,,,,,Auburn,,,,,,,,,V,
10/25/2014,Southern Cal,,,,,,,,,Utah,,,,,,,,,V,
10/25/2014,Southern Miss,,,,,,,,,Louisiana Tech,,,,,,,,,H,
10/25/2014,Stanford,,,,,,,,,Oregon State,,,,,,,,,H,
10/25/2014,Syracuse,,,,,,,,,Clemson,,,,,,,,,V,
10/25/2014,Temple,,,,,,,,,U-C-F,,,,,,,,,V,
10/25/2014,Tennessee,,,,,,,,,Alabama,,,,,,,,,H,
10/25/2014,Texas,,,,,,,,,Kansas State,,,,,,,,,V,
10/25/2014,Texas Christian,,,,,,,,,Texas Tech,,,,,,,,,H,
10/25/2014,Texas State,,,,,,,,,UL-Monroe,,,,,,,,,V,
10/25/2014,Texas Tech,,,,,,,,,Texas Christian,,,,,,,,,V,
10/25/2014,Texas-San Antonio,,,,,,,,,UTEP,,,,,,,,,H,
10/25/2014,Toledo,,,,,,,,,Massachusetts,,,,,,,,,H,
10/25/2014,U-A-B,,,,,,,,,Arkansas,,,,,,,,,V,
10/25/2014,U-C-F,,,,,,,,,Temple,,,,,,,,,H,
10/25/2014,U.C.L.A.,,,,,,,,,Colorado,,,,,,,,,V,
10/25/2014,UL-Monroe,,,,,,,,,Texas State,,,,,,,,,H,
10/25/2014,UTEP,,,,,,,,,Texas-San Antonio,,,,,,,,,V,
10/25/2014,Utah,,,,,,,,,Southern Cal,,,,,,,,,H,
10/25/2014,Utah State,,,,,,,,,Nevada-Las Vegas,,,,,,,,,H,
10/25/2014,Vanderbilt,,,,,,,,,Missouri,,,,,,,,,V,
10/25/2014,Virginia,,,,,,,,,North Carolina,,,,,,,,,H,
10/25/2014,Wake Forest,,,,,,,,,Boston College,,,,,,,,,H,
10/25/2014,Washington,,,,,,,,,Arizona State,,,,,,,,,H,
10/25/2014,Washington State,,,,,,,,,Arizona,,,,,,,,,H,
10/25/2014,West Virginia,,,,,,,,,Oklahoma State,,,,,,,,,V,
10/25/2014,Western Kentucky,,,,,,,,,Old Dominion,,,,,,,,,H,
